DL_Eng,DL_EKM,T_Acc (MBSE),T_I (MBSE),T_Acc (LFSystemSimulator),T_I (LFSystemSimulator),T_Acc (CAD),T_I (CAD),T_Acc (IDE),T_I (IDE),T_Acc (ECAD),T_I (ECAD),T_Acc (FEM),T_I (FEM),T_Acc (CurcuitSimulation),T_I (CurcuitSimulation),T_Acc (new),T_I (new),T_Usab (new),New Tool,Cost,Lead Time,Effectivness,Average Iterations,First Pass Yield,Rel Cost Physical,Work Efficency,Average Consitency
1.3138034716783125,1.4664239925189058,0.8100536813928801,0.8848999790968124,0.2614695846620363,0.1705984538986041,0.5649434299448016,0.738551379741967,0.7108989279949804,0.1437588598769763,0.3629277946450425,0.0566120908169117,0.702007747034777,0.4021949253896262,0.2430679925009601,0.0460969015367721,0.3758478103034081,0.4432753066497939,1.5584084028660437,False,1549.9,108.9,0.359,7.3,0.159,0.659,0.492,0.607
1.576817971623963,1.96675950497087,0.288317453993444,0.9971225287011264,0.4755847935338565,0.4933696449841401,0.4342634148184332,0.3739758170549072,0.4101120150018127,0.690981711355189,0.5419156307792745,0.3258059660000922,0.2518052353204524,0.8265097075490785,0.8027928594646018,0.3254495172910836,0.1231325109091961,0.6290917991231358,1.821441030906736,False,1472.6,102.4,0.33,6.4,0.125,0.724,0.535,0.645
1.797956898381806,1.788528005597969,0.7649748429594937,0.8468995441189489,0.162060595032283,0.3750971973812176,0.8657826042093781,0.5759947874662297,0.4567632584652512,0.3461771908773032,0.2230935674364125,0.2056839256773737,0.4465385022057303,0.6764348451878224,0.4680087842862246,0.0477740527308957,0.7135219106535388,0.1707365948017787,1.806265712512655,False,1276.6,86.0,0.381,7.0,0.186,0.692,0.457,0.617
1.2545216808559092,2.541435312384245,0.6844685736199178,0.6818171486106395,0.8042133720933495,0.4732849388186592,0.1452305935716895,0.9857488397324116,0.7748674244652042,0.5013737295582622,0.5369781194329499,0.1849217597862649,0.406864644984755,0.8002193510632287,0.2561048445427371,0.2814040668137347,0.6012937086507566,0.0922004016047963,2.646527932043325,False,1441.9,99.2,0.355,6.0,0.105,0.691,0.57,0.705
2.3475400007541785,2.42490834087394,0.2022706792311254,0.0867551017138113,0.8346334713190214,0.8313592824064903,0.8097898660241899,0.7961159084877045,0.8164086597879802,0.4726888121436334,0.499639383411279,0.8564662655613096,0.2759854092695373,0.2599382478058271,0.7268276661173186,0.4677369397162533,0.4941623950408148,0.7480351974177085,1.6599529548051564,False,1340.9,90.1,0.341,6.1,0.107,0.74,0.466,0.707
1.421405302481862,2.7153504392732177,0.7055205017016275,0.2929122942824935,0.6506195172811183,0.821047172725047,0.8498993347630684,0.9688252237366228,0.2393463251090184,0.7573862152846079,0.6374558209967364,0.1485356291395418,0.1305572408501095,0.3250020067487269,0.1630044409491537,0.0049381799813251,0.184649497012139,0.8930550918889987,1.258492972463951,False,1372.3,91.9,0.378,6.1,0.181,0.684,0.533,0.701
2.42820269399622,1.1858928777416868,0.416730182929049,0.5202051072184714,0.2685847547792883,0.6546454251552756,0.2441681586717997,0.1231887003432006,0.4219220245378923,0.1737590872282299,0.7025104594017918,0.6771830682232983,0.2897651500379569,0.4300789024076561,0.531369117090473,0.1134809563206406,0.6147667709261508,0.5356424882534372,1.0787680400448405,False,1672.3,115.5,0.303,8.0,0.086,0.698,0.346,0.534
1.5523642399201871,2.081724877907177,0.2692947855889506,0.7732752563619005,0.2420332058155397,0.3245997662522342,0.6430873812006355,0.1277647460992788,0.5380565816754429,0.5121740271128001,0.3418263382511758,0.424478791948736,0.7050875504862919,0.1612017864251167,0.1198548158895912,0.8358479965508585,0.7541079239051438,0.3857044431987799,2.548668539892269,False,1575.1,109.7,0.316,7.0,0.108,0.704,0.504,0.608
1.26353953643507,1.14019978452848,0.8699940335179757,0.6000920055237086,0.6539274942597192,0.514923351802562,0.2553189403895773,0.9883361119194872,0.6356729512164867,0.4757388819803147,0.8744243804565948,0.0448760370534273,0.1109243850703138,0.5697713502640123,0.5681639789448889,0.9192648531877328,0.8078080117575214,0.7487459487253887,2.90472393480675,False,1659.1,113.7,0.334,7.7,0.1,0.658,0.497,0.598
2.942490334519677,1.4745147723952714,0.78469383116615,0.4681283295847608,0.2034024886245066,0.6164796962885706,0.1101235723380006,0.8901023274698907,0.262828648983875,0.5632910675723523,0.3220583358693553,0.4574700439983739,0.8058927754613909,0.6200398210835183,0.4613949587614292,0.2210448599943934,0.5788770637661851,0.9815212192366196,1.232504863146508,False,1317.6,89.0,0.347,8.1,0.135,0.716,0.412,0.63
1.8806499448637144,1.5678746068303049,0.8322021908298336,0.7473581491840585,0.7188731741266715,0.0944048536929231,0.335236751226218,0.1153560873071018,0.3483477034627358,0.8758495640011263,0.7462559085093744,0.2734056487902476,0.4715973159850276,0.00627999160916,0.2062559504004386,0.093819572332639,0.5709380374225329,0.2872412503413755,2.2844528452709563,True,1476.9,121.5,0.346,8.0,0.116,0.623,0.426,0.57
1.9020405642217373,1.2811566538959098,0.657355006953584,0.6933345069140725,0.4314526082404829,0.1896033860550111,0.7561213644613345,0.1689828492767117,0.2350829589375682,0.5095865591633633,0.5676577304370561,0.6405132303619319,0.168077849769945,0.8341344762537357,0.4637142210128565,0.4315459547150197,0.61104456875376,0.7168942613109077,2.0377499840885616,False,1542.7,107.9,0.324,7.8,0.113,0.698,0.408,0.562
2.508589007495921,1.7908295914887715,0.7486977589659091,0.4752654667779524,0.1011148841933413,0.1089341481325453,0.617352468075037,0.9809330188467577,0.8407244491401343,0.3918800263007759,0.4900937588158803,0.3215408534007041,0.7635363807973939,0.4896112056452774,0.7208156581825016,0.2987257889194292,0.3540454506473146,0.273904561078941,2.9064955373030648,False,1247.5,84.0,0.369,7.5,0.135,0.706,0.429,0.663
1.4907475236876175,1.724559611025969,0.1108764928086764,0.7018702361858385,0.8271248268524274,0.8202310860587019,0.1920531939514118,0.9233344874356954,0.3259320449372018,0.1495766716593913,0.7270842646416171,0.0544194386850584,0.8665956894813135,0.5657755433750157,0.2415853697789265,0.298190742387226,0.5800026792696866,0.991458167041112,1.837440498348278,True,1450.0,115.3,0.357,6.9,0.161,0.638,0.559,0.641
1.4265772266468133,1.7668424066777064,0.809116215830219,0.192766789089517,0.6989418648332356,0.7548215341301884,0.5050060889152488,0.6343283510863256,0.3957137601427272,0.7659842210637006,0.8532188422855562,0.1089075693987163,0.8638521445146932,0.0443742666935309,0.2338059749732124,0.2156342500855831,0.3448046587818365,0.622535820176515,2.481663194061876,True,1583.8,126.2,0.349,7.6,0.081,0.598,0.521,0.611
2.2238820306300937,1.3488203020768823,0.1093979573905081,0.2228055130186278,0.4980413945718736,0.123039683340707,0.8184936842497545,0.7466392395640389,0.1847805452834635,0.1609117656564508,0.806819692878889,0.3136149660321992,0.1126983802834807,0.2396794801989447,0.4554163577699947,0.5322660124443486,0.4077126505208609,0.6973355677860521,2.469974564058479,True,1558.8,122.8,0.318,6.8,0.088,0.658,0.422,0.613
2.6205552131708734,1.288860280580226,0.6876180474512005,0.7368046986082626,0.5997767347376479,0.7474017053582513,0.8888932511989257,0.924069983550139,0.768835560506055,0.5769553885574427,0.1329232323149017,0.7744529172394273,0.7973748886721918,0.3780505660591216,0.7514222970888871,0.9534451131847482,0.1598099559516863,0.0667699293337761,2.1526157204515624,True,1360.0,108.3,0.349,7.8,0.11,0.66,0.424,0.633
2.402836113822387,2.696471249094776,0.5107450616755601,0.5053475439722976,0.5884240394581871,0.1267933150200909,0.7153186166076487,0.1925054959943345,0.4333493224867446,0.7732964789983695,0.3921534573290433,0.4188411806253836,0.3908362448903788,0.7566912809378284,0.6695504231293481,0.4961137039078985,0.1650153734680395,0.2041330355638526,2.444744719896597,False,1400.2,97.0,0.333,7.2,0.117,0.734,0.455,0.618
1.2388822260873058,2.074047840616404,0.2494759750544454,0.042869870365169,0.7450731983546972,0.2532471035749122,0.3848488017000459,0.6878204325152214,0.4803772881831883,0.9123839714410898,0.7464676388270557,0.1429084449141665,0.6125331681005793,0.2134671623732081,0.8732564731549106,0.2584557606730848,0.3865293887504005,0.198423703308488,1.020641380323737,False,1742.6,119.0,0.313,6.9,0.075,0.678,0.546,0.666
2.8959406624635,2.039273873710924,0.6115136494918557,0.849416410439233,0.7982160743677681,0.045034535483187,0.212191484408749,0.0633474286875499,0.1658440296818789,0.3198320127260196,0.8523656464489753,0.7818830663533208,0.781105916102113,0.5284688735767178,0.4607658484160528,0.9222179592728332,0.8360725623959728,0.8030731836442424,2.222389790567973,False,1355.5,94.8,0.335,7.8,0.13,0.733,0.419,0.594
1.5803566701571945,2.182768011883331,0.7963394454238389,0.6833900425355914,0.3064606374458913,0.9161738998346508,0.1271064726449266,0.6855197338218828,0.2450158815114794,0.5161666940506288,0.2499617122285936,0.9095430503228478,0.2035651388800812,0.5322274927126848,0.4505560989548279,0.3032154158203685,0.3014101660048633,0.0241568541863663,1.3267600228674945,True,1367.6,108.1,0.355,6.3,0.102,0.663,0.52,0.695
2.9137431816359234,1.7769645219725607,0.184292680637064,0.0272560694654016,0.2165127392364197,0.5222992932764166,0.4687850578486493,0.934066326265173,0.1685591527987327,0.480847732155031,0.5636447291904085,0.7312055141809556,0.2712798120063506,0.2008723240174368,0.3838507982293587,0.7223129409464382,0.4173587684975205,0.6333927785560748,2.557329246158483,False,1528.0,109.7,0.301,7.2,0.064,0.755,0.443,0.689
2.1592605745009363,2.8680735556172747,0.2917511079164267,0.8399606360600471,0.7997404137140578,0.7265552290739704,0.7973607693184642,0.9568307358953232,0.531315956648837,0.660192620118055,0.1519435284812932,0.6667665661480627,0.4219173534877087,0.2239652574292823,0.6512039064500244,0.4297681224546816,0.6856218279936013,0.4717652249473958,1.866099343584168,False,1252.6,87.2,0.353,5.8,0.115,0.756,0.503,0.744
1.5790770974771855,2.865783467551656,0.3277184062445275,0.3006533299526239,0.6651057901799267,0.3454731180583656,0.8405823255302748,0.9971813076452964,0.5796212256749971,0.8535267307952229,0.7435483331774869,0.3873268596404486,0.1908437677008814,0.6586347471659545,0.3141664415557318,0.4713368688774332,0.4777353538647385,0.0435504901559866,2.5062661654966547,True,1489.4,119.6,0.338,6.2,0.092,0.656,0.57,0.726
1.2302451880420369,2.065716563021787,0.1736972814821148,0.3398218578684516,0.5536478777677847,0.5551872134303365,0.629039132707772,0.1072618299866549,0.417127636017354,0.905659265818402,0.4060481813825607,0.7948716552796198,0.3717308227790343,0.9940965917145086,0.7718316207998962,0.3457118252500964,0.7949716390836653,0.8916454603334367,2.339304868749644,False,1742.5,121.2,0.312,6.8,0.102,0.686,0.571,0.604
2.891925567247508,2.092300924272517,0.7701594962545412,0.1219021179774647,0.8559201036152134,0.789714527821227,0.769698351395961,0.2824337130213341,0.3184985249522816,0.1949643842015157,0.8944358785436143,0.0724316168819434,0.3069374347679227,0.3628729589956407,0.1100955890413666,0.7261874522605554,0.6913371554886941,0.2595600207681872,1.8973482663208048,False,1500.5,101.8,0.309,8.1,0.077,0.725,0.4,0.575
1.9105497663428124,1.097088244439784,0.7595087454528987,0.5844261902765273,0.8069284734512566,0.3198169773500076,0.8134223929234693,0.4584003781400351,0.8691223096800894,0.6748091460072483,0.2240990814791644,0.5240673098388619,0.7900533525780639,0.6441759977575182,0.3067421631975664,0.1399180768291517,0.2165386960448008,0.3596060967394116,2.60329725336876,False,1512.2,103.4,0.336,8.8,0.115,0.661,0.387,0.547
2.3938311568853967,2.2330807624029543,0.2398413593368351,0.1978485989255912,0.6381558978082627,0.0276797439813574,0.537767142777431,0.898340112020636,0.6395035005656677,0.4417430272164951,0.621017659163189,0.7620755459047082,0.5430900607943544,0.9793277105322208,0.768658730870882,0.4592352229026659,0.6433655775821889,0.3774958905936474,2.239130383744337,False,1217.8,81.7,0.367,6.0,0.169,0.734,0.48,0.699
1.3845211338855727,1.8259681820160747,0.4852496324779117,0.9817066256305552,0.7593730580234312,0.1172743836385626,0.5183491202248617,0.3038433355625457,0.2114758060139212,0.6695142323932698,0.4280001516288293,0.1122483990338387,0.5153529228830188,0.891069068915712,0.8776562270677227,0.4335516704185475,0.8160109318846063,0.8677966781708258,1.6042634896521035,True,1564.4,127.0,0.332,8.5,0.153,0.591,0.588,0.61
1.037266578438846,2.872619845174939,0.8105134851676948,0.4542467061615056,0.3503735625119979,0.7350115338365546,0.7649227768525079,0.2924489339981406,0.8913718237393472,0.8849815750591271,0.3917095344628787,0.358524981049047,0.3607596296025652,0.8053732150775837,0.5202852892550507,0.2643881018422358,0.1948048734686603,0.3470995218433306,2.650062832476027,False,1609.7,111.8,0.353,6.5,0.094,0.652,0.588,0.64
1.6876782774200958,2.0251910316828434,0.4949398747370941,0.1646512888383444,0.3350686032352168,0.1130910941992355,0.1887265750572521,0.3179642504333492,0.6542695762059456,0.2596357841501156,0.4383223712434764,0.1599363343835215,0.5051502409481796,0.9811764765085952,0.7197790555588827,0.2443756964556098,0.5441704930700827,0.7445902764361334,2.990852533855612,False,1540.2,104.4,0.33,7.5,0.135,0.692,0.478,0.587
1.790992655206859,1.4917424440634868,0.4108624853109812,0.0379487640941213,0.4684851713441799,0.543678291231415,0.6882875362917623,0.820498906920517,0.6184662496865212,0.042231731191943,0.4686934311281409,0.9159067244065978,0.7042698499164347,0.9380530590373422,0.8378396941863621,0.244867915420199,0.5167887065405803,0.557352214755161,2.9165959006183915,False,1476.3,96.4,0.324,7.3,0.073,0.693,0.469,0.631
2.2407603101009324,1.4962223526379743,0.3361097455685276,0.970290032897302,0.1072540483523713,0.8098300383742559,0.3075832068415772,0.0988457325220333,0.4614456333577622,0.8590662117272931,0.1149642670351897,0.2960489889967055,0.5034389932739868,0.7381301295208106,0.6582049897555367,0.1350515317417689,0.6366267299047206,0.940687662605072,2.831806698582617,False,1543.8,107.2,0.302,8.1,0.092,0.733,0.444,0.569
2.9735968149649485,1.2611174355309536,0.4033689863077851,0.9736757048873383,0.4503951634210424,0.9353340476403104,0.1359599434864885,0.4498902762807741,0.2719967728105784,0.3492774025057004,0.5047273041532534,0.2823802902533772,0.3947689464941162,0.6206864563921578,0.343116872691431,0.6821513879344252,0.8133055414247234,0.2562235375401628,1.8255060850446856,False,1408.4,97.7,0.331,7.4,0.127,0.736,0.391,0.579
2.6311282314613336,1.774569123595171,0.6589421607305873,0.4832117073218109,0.1520924323584157,0.0354815090653728,0.441844935483891,0.0557641255860839,0.2128848940601296,0.0266023554817244,0.6946512967586317,0.0115673828872228,0.4663541909828574,0.7107823666832692,0.1890839450092138,0.5159966946161476,0.3772051831467914,0.524276300592537,1.4105263952839706,True,1584.4,125.7,0.305,9.2,0.072,0.663,0.406,0.511
2.441893448443872,1.1042123459797617,0.1069039701936572,0.2685387492107602,0.648280477904137,0.419139933640358,0.8051336090989224,0.653596592403865,0.6556925032374119,0.9599765105414144,0.7861715497824295,0.5116065772956774,0.1344834126968875,0.962248765000206,0.5634269947046441,0.9262954108689953,0.8921982154972293,0.8149054398907606,1.9058152982593608,True,1121.0,89.4,0.418,8.3,0.371,0.519,0.481,0.599
2.1571867138283976,2.1695831774105145,0.3502476627282181,0.3653930064914735,0.3290697000269587,0.8701425053356181,0.2057779188050655,0.4602522199844093,0.7708177048546773,0.5353061649223237,0.5883077525081343,0.3690625293657065,0.4128340658195881,0.3889314084658927,0.3251454638078229,0.3272873319499683,0.6385733891470775,0.8302349868914882,1.4981273811449711,False,1368.7,93.1,0.339,6.7,0.104,0.723,0.454,0.638
1.0709468270776388,1.061759977004724,0.3001855597707756,0.6637074170450974,0.2515803884088422,0.4842653181261515,0.8421563473164688,0.4204654853233721,0.5370555951185696,0.3287608951374847,0.2430758127916815,0.8392469999600607,0.7006685817203,0.674657541504678,0.6211547933281677,0.762813664914413,0.5006843503561308,0.6072042204606005,2.713765267266915,True,1968.6,165.5,0.327,7.1,0.11,0.565,0.554,0.568
1.342373351180398,1.3545432184582455,0.8430884284893275,0.0808659860299908,0.766608560231262,0.3497814146657391,0.5974074465597653,0.543681211159092,0.3283679141522062,0.3608917926774937,0.1689703813711155,0.0364201636100113,0.4806016321468443,0.1522476615701604,0.1561436012281854,0.5047573036840588,0.8092175670840401,0.9207082155534656,1.7440221165099,False,1721.6,114.3,0.337,7.9,0.153,0.636,0.443,0.575
1.4130025646179163,2.877404443268861,0.1255414696116954,0.5569436108915781,0.5436173582486185,0.2956490978512769,0.7470449002326686,0.4243258661221158,0.2092067002875122,0.0368980766890737,0.3051512866504597,0.3175333967504081,0.1226499394308551,0.6129941158368418,0.6893544907298899,0.996975010553076,0.2412999930858129,0.0621973940226534,1.506468949431461,False,1495.2,102.2,0.343,6.0,0.119,0.7,0.534,0.648
1.9974131190201423,2.904724066872947,0.7220625387148472,0.9273834652342108,0.2772836144896843,0.4378246193288169,0.1719765281277328,0.9549447918776016,0.8008345953929547,0.526942097919672,0.6285984503448527,0.3228487984900158,0.5210234720798137,0.0270708287188568,0.8047930092581904,0.972298459366886,0.4727777105711763,0.8425643924707508,1.9781884129921368,False,1175.5,80.4,0.385,6.1,0.147,0.734,0.477,0.726
2.884800816111916,2.378479011245876,0.7632896925281303,0.5865479956859098,0.7059655048253478,0.7374588858529205,0.7848379199003066,0.1444509112763418,0.2345836259739635,0.3992354958358726,0.6116070745560833,0.1307031271821524,0.3765643878606882,0.4276135763388629,0.3827187743597943,0.2301976148512401,0.4953222412168888,0.6086628753861776,1.1541021500320503,False,1351.6,91.7,0.336,7.6,0.122,0.726,0.405,0.56
2.9361537427650326,1.9082391479851868,0.4426455723405195,0.0965673733759992,0.2012986114433644,0.9896015885435048,0.4797187705456592,0.9771856255593662,0.7087918010384152,0.8236898209483918,0.3347364875120927,0.2283412068151178,0.8839035825239477,0.278400685659633,0.7106628270250894,0.6654331005661606,0.556906002511816,0.5206822479939538,1.407933036386466,False,1318.8,87.8,0.34,7.5,0.114,0.732,0.448,0.684
2.3351439991890484,1.4002521628737945,0.8866708384062768,0.8167787588324704,0.6918256632915554,0.7212681974633295,0.5243786615425731,0.0787886181578279,0.1249440962940395,0.4996349071487914,0.4341341284654779,0.2988560871188837,0.1180968564242255,0.0962406372738689,0.6800400533299256,0.955511043040296,0.1594978790850583,0.8188896404063766,2.1990986648589184,False,1526.7,103.3,0.314,8.4,0.097,0.707,0.374,0.549
2.0248236252873646,1.7690556416043195,0.4282348355848175,0.9760220260669972,0.7126772396804725,0.4023538899675757,0.638876055586013,0.4081800386910121,0.4073844167399638,0.1674787905175687,0.8272834813132677,0.6781942815419507,0.1415797486464793,0.9575316419020224,0.3545825584893901,0.6289135293270426,0.7400664376742178,0.7006219180705161,1.1936857868804012,False,1337.5,90.4,0.341,6.6,0.094,0.741,0.47,0.636
1.634394139018685,1.1197417642096357,0.4455466404070752,0.6082947946061921,0.4041423479114122,0.2143770703229811,0.3757788679524982,0.0034409941668489,0.4521172929821324,0.9569488448252216,0.8510933509334889,0.7390716339711328,0.1206530723288294,0.2458912163901303,0.2621641126130216,0.8967913382769599,0.5811338085153902,0.2932363673349105,1.9319227681032896,False,1781.7,125.0,0.298,8.1,0.085,0.672,0.417,0.536
2.8129647829182387,2.4450123009711726,0.8916425751424725,0.3396852917363204,0.1825736735530973,0.686867100855789,0.1989015749967119,0.4343252044438954,0.4253076459056572,0.2052726115014025,0.7731780159943781,0.2075641783371594,0.6351223210914994,0.3305037152292335,0.6614471182302163,0.8458627171554651,0.7862242296138154,0.3948629935298472,2.630850942053608,False,1275.4,84.0,0.353,7.7,0.12,0.714,0.405,0.609
2.8101742360609507,2.741775634223883,0.6808970073077824,0.7243784013084101,0.6200389528394579,0.1175288341559836,0.5228101741297975,0.9445086919990304,0.5700813379666679,0.4787348168627343,0.3065238694532587,0.9066783945428206,0.3756487884959495,0.992854700156584,0.2098368639017018,0.7077798909200863,0.8726258424054789,0.8268486603178969,1.7976553604318684,False,1205.2,82.6,0.355,6.0,0.112,0.768,0.49,0.742
1.8758253594282577,1.4072894543569536,0.8502462541890783,0.1963802324805086,0.8235394938553382,0.8317872426551852,0.656126892345684,0.1478331302151061,0.7232424538103928,0.8559745709604203,0.3643464645511344,0.6349214708759946,0.7667080685758789,0.8140915109323832,0.6634756425241755,0.9709873180250892,0.3220356198733759,0.0661216270061716,1.7037081422890945,False,1464.7,93.3,0.339,8.6,0.149,0.668,0.43,0.552
1.5858923888860703,2.678125324101252,0.5621028820565296,0.5734277461987469,0.2251547590070823,0.2176914570104688,0.6891007078521094,0.6412402627716561,0.470449556416127,0.4241690962331967,0.3247528580414832,0.5199881568646931,0.2095136325330419,0.8723004672262925,0.8692689826563217,0.7209201017120928,0.744197469674634,0.2299332976662923,2.317476210238076,True,1402.8,111.7,0.36,6.2,0.112,0.648,0.553,0.687
1.306694632559522,1.2651781735523762,0.1655048070314932,0.8753544410279196,0.4536270143588153,0.5119039479963703,0.2811853221809239,0.9751009174510928,0.1159631233461605,0.2652117237858684,0.4226742833866899,0.7467717224139651,0.2983616534263106,0.0385352820361908,0.3148926222585727,0.1331495834267289,0.5052474456733577,0.975673875088515,2.757183169194209,True,1705.2,141.3,0.328,6.4,0.087,0.624,0.568,0.635
1.06629570349883,1.015942171894177,0.5307072712007471,0.3755194941947047,0.2047888384389645,0.0502404522854069,0.7529251995688944,0.8719081055124024,0.7498485938225875,0.4959577517621845,0.3744086455090391,0.4734842591013347,0.21371790433642,0.5300662638759571,0.5044619257615636,0.2403835011025542,0.2896332388023002,0.3793842658272133,1.951629805021384,True,1975.4,166.1,0.326,7.2,0.099,0.565,0.521,0.596
1.86935997764788,2.234862810907029,0.1406395343756634,0.1445177587262669,0.4818459990323755,0.2235841657139763,0.3592454974289832,0.428374681325826,0.5241542972359594,0.5323425111176434,0.5150202904551823,0.0633003636379593,0.6524725567243654,0.1239318462658979,0.6037990840213282,0.0643967286308056,0.8504859559605532,0.2241440811313845,1.5830182770394978,True,1183.2,94.9,0.409,8.0,0.292,0.528,0.481,0.624
2.954621504371997,2.0311939187884205,0.4771653682628707,0.5549488310729858,0.1991120635301296,0.510317915009119,0.4980147432939161,0.9620693194275374,0.8787538767556072,0.2279095777758558,0.3595407968990567,0.5856962860393766,0.4317027112835022,0.6770181028738842,0.415143737477247,0.3146295981473693,0.5136656548316075,0.095639848325344,1.4426914757124265,True,1233.3,97.0,0.367,6.7,0.15,0.69,0.456,0.687
2.883227719970873,1.8530908304205425,0.8068197536089342,0.1056908225409152,0.4850013472408137,0.7447003448034266,0.4317469235052987,0.3664694053512893,0.3737420007812787,0.4910512700290954,0.3195188553877039,0.7482942980945435,0.7408726570603498,0.4014648315323609,0.3604904792621938,0.2091548310401011,0.7595996665521727,0.8214495585680799,1.3672796422928497,False,1314.0,86.9,0.354,7.6,0.146,0.706,0.393,0.604
2.039664591423996,2.7636237857498105,0.3073619005269895,0.6572550627065807,0.7840243979748411,0.1980878557356511,0.4915147918601413,0.4025810100092963,0.7963463721020484,0.9462757181636076,0.452063303266743,0.4023618434913942,0.8113481906248106,0.9742377692718756,0.4387854633922911,0.1684989204428158,0.8934193062227375,0.0927231470365487,1.7726772470984915,True,1018.7,83.4,0.443,8.1,0.34,0.542,0.524,0.682
1.3674095101816772,2.6703946749321643,0.5238023821144099,0.6438518521737923,0.500768401821737,0.2466152758502935,0.5832424451192009,0.219433055863574,0.5558869056699539,0.7896278868268487,0.395384779772525,0.6807514234943918,0.8411793022330376,0.8084097013760325,0.7130870448953325,0.7604668242234255,0.8682730599755883,0.2019813972590746,1.903052814423559,False,1500.6,105.1,0.34,6.7,0.101,0.692,0.547,0.644
2.2103536032888966,2.3129172035880385,0.6631610004544826,0.867729554071367,0.4052725979388502,0.883147940294878,0.5712060981509328,0.0777144979435088,0.1530394918213199,0.763013049379398,0.2328080465505389,0.5735576329871331,0.3288886095005151,0.0829357391417346,0.4036540517044632,0.4610974314414432,0.8142692244989891,0.7189926863772287,2.0149980036107205,False,1441.4,99.7,0.319,7.4,0.089,0.739,0.449,0.607
1.1580164565345703,1.8068184682871569,0.2940139051655265,0.8512183250752159,0.8688433158145399,0.3818583536611125,0.1961085030079773,0.5158787975592084,0.6673532193821818,0.2213598821329028,0.3545309560329205,0.8751955846211247,0.7828665956898198,0.7774647985170955,0.6171568390568868,0.0581183243669678,0.1736739302065401,0.6059960594752433,1.1673027174207458,True,1584.6,126.9,0.345,6.2,0.084,0.635,0.577,0.653
1.1417404971557676,2.797356829633541,0.8601466366323413,0.1154657526347453,0.8555131613320648,0.3117058977745701,0.6876652406123898,0.2173220441029756,0.4839484741069114,0.5217253271860561,0.2861283287499379,0.8460045471724209,0.5974630112082143,0.9448121764235632,0.1131152812055484,0.697674152653442,0.8373427658140499,0.0100931580866051,1.8166455776322032,False,1545.8,102.6,0.361,6.6,0.116,0.648,0.559,0.628
2.377503016034628,1.823188841202148,0.3011246354976383,0.091703721226004,0.4001079241724598,0.8183097115719722,0.2082425115645345,0.9003126368020833,0.3081509835083277,0.2244278152904922,0.1389093095879252,0.4134547752894401,0.4761310103027852,0.4657247711266501,0.1684328584469039,0.3484932502811723,0.5025242091565868,0.912603365262873,2.267415332495891,False,1462.5,103.7,0.338,6.9,0.114,0.729,0.446,0.662
1.8668125622224967,2.4994526495485303,0.270691953380217,0.1738458200119256,0.7025864244625201,0.2084184001948221,0.6933404534361213,0.2412716985601576,0.1804509837306817,0.8508443894262292,0.4112674074026329,0.2759363755717879,0.2478488731232053,0.3876051755458515,0.166733868623943,0.960245931940544,0.2973872085660297,0.0267597085911011,2.310823038955029,True,1581.2,126.5,0.32,6.7,0.121,0.666,0.498,0.623
1.597109128877753,1.981853475753706,0.6322763627935037,0.9658790231254444,0.2825192657590906,0.049080883070768,0.3176937047084173,0.3565205844210065,0.2158044699782701,0.9671453648174636,0.2396674571885638,0.1884878296991604,0.4585481341584756,0.3220256752171513,0.1402089803437531,0.1719092458769976,0.2192830277273391,0.5877785871964661,2.613513697342416,False,1459.4,104.0,0.331,7.0,0.088,0.711,0.502,0.634
2.293613986935512,2.966710071883823,0.1785812239976231,0.6687476972080427,0.3667992439651165,0.508256346042566,0.2165056026320068,0.2816925565608751,0.2764415702103453,0.6773081358854934,0.6802067258741633,0.2937047021584814,0.4393811891901841,0.0816044737425407,0.5894795095243566,0.5645864256384633,0.6406520858572071,0.2503358521504426,2.106650782181721,False,1426.6,97.1,0.316,6.5,0.114,0.746,0.467,0.65
2.1003957054895777,2.730353152990713,0.7389615746280652,0.4962449469230039,0.754048761549182,0.5757482732307457,0.5805163235941886,0.7915297236604382,0.8382170799465712,0.8165781598486229,0.6755616369495293,0.1787648184117133,0.1450969827336024,0.8489386962188415,0.7416938217937709,0.0789655649426968,0.7838182857463875,0.6344666033582733,2.964132887669127,False,1311.3,89.2,0.35,6.8,0.121,0.735,0.491,0.688
2.116886589549023,2.2787866478204224,0.6945769618762845,0.7767360777932465,0.6022582199120385,0.8374866125987,0.8172607244967154,0.4772415369780176,0.6231698105162295,0.4013087743104724,0.3805827719046147,0.5251559804876694,0.1970978875760863,0.7163058425272261,0.1028874885683892,0.0244750817788857,0.4874005446122713,0.4231795454276486,2.2311840129497025,False,1287.4,91.0,0.358,6.5,0.152,0.733,0.461,0.663
1.5851588068019384,2.715830476490312,0.7287615108841358,0.0104163206852537,0.4156607516990668,0.4267299971301406,0.4789648049275027,0.9801203287352964,0.3564306718029824,0.0556205683102188,0.6653599232940655,0.8577789414016823,0.8630621459632534,0.8380154796353941,0.2442802726577631,0.7027464872555471,0.2260932168285074,0.5022635727756661,1.1197293675013968,False,1396.6,94.0,0.353,6.8,0.115,0.701,0.522,0.701
